t_rel,state_stamp,x,y,z,vx,vy,vz
10.182278,1783596380.408584,3.000000,3.000001,1.092402,0.000000,0.000000,-0.024080
10.202259,1783596380.435353,3.000000,3.000001,1.092147,0.000000,0.000000,-0.018257
10.222286,1783596380.435353,3.000000,3.000001,1.092147,0.000000,0.000000,-0.018257
10.242320,1783596380.458606,3.000000,3.000001,1.091369,0.000000,-0.000008,-0.024334
10.262283,1783596380.488828,3.000000,3.000000,1.090849,0.000000,-0.000011,-0.021489
10.282262,1783596380.507219,3.000000,3.000000,1.090610,0.000000,-0.000012,-0.018087
10.302266,1783596380.531285,3.000000,3.000000,1.090142,0.000000,-0.000015,-0.018629
10.322264,1783596380.550604,3.000000,2.999999,1.089618,0.000000,-0.000019,-0.022020
10.342264,1783596380.573994,3.000000,2.999999,1.089109,0.000000,-0.000015,-0.021915
10.362339,1783596380.592500,3.000000,2.999999,1.088620,0.000000,-0.000009,-0.023716
10.382276,1783596380.610658,3.000000,2.999999,1.088190,0.000000,-0.000006,-0.023704
10.402281,1783596380.631277,3.000000,2.999999,1.087763,0.000000,-0.000003,-0.022511
10.422260,1783596380.654538,3.000000,2.999999,1.087536,0.000000,-0.000002,-0.017414
10.442255,1783596380.676911,3.000000,2.999999,1.086870,0.000000,-0.000001,-0.022347
10.462281,1783596380.676911,3.000000,2.999999,1.086870,0.000000,-0.000001,-0.022347
10.482287,1783596380.712571,3.000000,2.999999,1.086379,0.000000,-0.000001,-0.018924
10.502278,1783596380.734701,3.000000,2.999999,1.086110,0.000000,-0.000000,-0.016209
10.522258,1783596380.757482,3.000000,2.999999,1.085561,0.000000,-0.000000,-0.019365
10.542262,1783596380.757482,3.000000,2.999999,1.085561,0.000000,-0.000000,-0.019365
10.562262,1783596380.783830,3.000000,2.999999,1.085001,0.000000,-0.000000,-0.020116
10.582299,1783596380.809600,3.000000,2.999999,1.084476,0.000000,-0.000000,-0.020218
10.602366,1783596380.826380,3.000000,2.999999,1.083967,0.000000,-0.000000,-0.024271
10.622295,1783596380.847146,3.000000,2.999999,1.083388,0.000000,0.000009,-0.025722
10.642251,1783596380.869685,3.000000,3.000000,1.082855,0.000000,0.000014,-0.024888
10.662290,1783596380.890735,3.000000,3.000000,1.082357,0.000000,0.000017,-0.024392
10.682291,1783596380.914584,3.000000,3.000001,1.081899,0.000000,0.000018,-0.022319
10.702263,1783596380.936008,3.000000,3.000001,1.081665,0.000000,0.000016,-0.017761
10.722307,1783596380.936008,3.000000,3.000001,1.081665,0.000000,0.000016,-0.017761
10.742264,1783596380.965577,3.000000,3.000001,1.081171,0.000000,0.000016,-0.017334
