t_rel,state_stamp,x,y,z,vx,vy,vz
7.802337,1783596160.699161,3.000000,3.000000,1.117233,0.000000,0.000016,-0.029214
7.822413,1783596160.722396,3.000000,3.000000,1.116609,0.000000,0.000018,-0.028270
7.842270,1783596160.722396,3.000000,3.000000,1.116609,0.000000,0.000018,-0.028270
7.862394,1783596160.748739,3.000000,3.000000,1.116013,0.000000,0.000018,-0.026009
7.882324,1783596160.777889,3.000000,3.000001,1.115387,0.000000,0.000017,-0.024198
7.902576,1783596160.797675,3.000000,3.000001,1.114722,0.000000,0.000020,-0.027967
7.922323,1783596160.818589,3.000000,3.000002,1.114331,0.000000,0.000017,-0.024260
7.942345,1783596160.839869,3.000000,3.000002,1.113667,0.000000,0.000010,-0.027022
7.962321,1783596160.863762,3.000000,3.000002,1.112975,0.000000,0.000006,-0.027802
7.982434,1783596160.884834,3.000000,3.000002,1.112292,0.000000,0.000004,-0.029655
8.002446,1783596160.884834,3.000000,3.000002,1.112292,0.000000,0.000004,-0.029655
8.022327,1783596160.916121,3.000000,3.000002,1.111635,0.000000,0.000002,-0.026184
8.042325,1783596160.936490,3.000000,3.000002,1.110968,0.000000,0.000001,-0.028806
8.062512,1783596160.953330,3.000000,3.000002,1.110333,0.000000,0.000001,-0.032371
8.082333,1783596160.974215,3.000000,3.000002,1.110044,0.000000,0.000000,-0.024973
8.102323,1783596160.993803,3.000000,3.000001,1.109365,0.000000,-0.000009,-0.028838
8.122312,1783596161.018525,3.000000,3.000001,1.108737,0.000000,-0.000013,-0.027460
8.142317,1783596161.043165,3.000000,3.000000,1.108182,0.000000,-0.000016,-0.025490
8.162344,1783596161.043165,3.000000,3.000000,1.108182,0.000000,-0.000016,-0.025490
8.182337,1783596161.071000,3.000000,3.000000,1.107839,0.000000,-0.000013,-0.020222
8.202398,1783596161.098404,3.000000,3.000000,1.107226,0.000000,-0.000015,-0.021076
8.223653,1783596161.118094,3.000000,2.999999,1.106701,0.000000,-0.000019,-0.023325
8.243888,1783596161.138664,3.000000,2.999999,1.106194,0.000000,-0.000020,-0.023850
8.263711,1783596161.158623,3.000000,2.999998,1.105975,0.000000,-0.000017,-0.018708
8.283729,1783596161.182147,3.000000,2.999998,1.105511,0.000000,-0.000010,-0.019112
8.303962,1783596161.203388,3.000000,2.999998,1.105018,0.000000,-0.000006,-0.020745
8.323750,1783596161.225919,3.000000,2.999998,1.104506,0.000000,-0.000004,-0.021531
8.343753,1783596161.225919,3.000000,2.999998,1.104506,0.000000,-0.000004,-0.021531
8.363757,1783596161.253532,3.000000,2.999998,1.103980,0.000000,-0.000002,-0.020548
8.383728,1783596161.275997,3.000000,2.999998,1.103401,0.000000,-0.000001,-0.022630
8.403858,1783596161.299764,3.000000,2.999998,1.102866,0.000000,-0.000001,-0.022590
8.423833,1783596161.319545,3.000000,2.999999,1.102288,0.000000,0.000004,-0.025243
8.443800,1783596161.342894,3.000000,2.999999,1.101654,0.000000,0.000011,-0.026002
8.463712,1783596161.342894,3.000000,2.999999,1.101654,0.000000,0.000011,-0.026002
8.483809,1783596161.368585,3.000000,2.999999,1.101329,0.000000,0.000010,-0.020661
8.503725,1783596161.389640,3.000000,3.000000,1.100452,0.000000,0.000020,-0.029062
8.523723,1783596161.413568,3.000000,3.000000,1.099895,0.000000,0.000020,-0.026744
